volunteerID	activity	tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ	tBodyGyromeanX	tBodyGyromeanY	tBodyGyromeanZ	tBodyGyrostdX	tBodyGyrostdY	tBodyGyrostdZ	tBodyGyroJerkmeanX	tBodyGyroJerkmeanY	tBodyGyroJerkmeanZ	tBodyGyroJerkstdX	tBodyGyroJerkstdY	tBodyGyroJerkstdZ	tBodyAccMagmean	tBodyAccMagstd	tGravityAccMagmean	tGravityAccMagstd	tBodyAccJerkMagmean	tBodyAccJerkMagstd	tBodyGyroMagmean	tBodyGyroMagstd	tBodyGyroJerkMagmean	tBodyGyroJerkMagstd	fBodyAccmeanX	fBodyAccmeanY	fBodyAccmeanZ	fBodyAccstdX	fBodyAccstdY	fBodyAccstdZ	fBodyAccmeanFreqX	fBodyAccmeanFreqY	fBodyAccmeanFreqZ	fBodyAccJerkmeanX	fBodyAccJerkmeanY	fBodyAccJerkmeanZ	fBodyAccJerkstdX	fBodyAccJerkstdY	fBodyAccJerkstdZ	fBodyAccJerkmeanFreqX	fBodyAccJerkmeanFreqY	fBodyAccJerkmeanFreqZ	fBodyGyromeanX	fBodyGyromeanY	fBodyGyromeanZ	fBodyGyrostdX	fBodyGyrostdY	fBodyGyrostdZ	fBodyGyromeanFreqX	fBodyGyromeanFreqY	fBodyGyromeanFreqZ	fBodyAccMagmean	fBodyAccMagstd	fBodyAccMagmeanFreq	fBodyBodyAccJerkMagmean	fBodyBodyAccJerkMagstd	fBodyBodyAccJerkMagmeanFreq	fBodyBodyGyroMagmean	fBodyBodyGyroMagstd	fBodyBodyGyroMagmeanFreq	fBodyBodyGyroJerkMagmean	fBodyBodyGyroJerkMagstd	fBodyBodyGyroJerkMagmeanFreq	angle(tBodyAccMean,gravity)	angle(tBodyAccJerkMean),gravityMean)	angle(tBodyGyroMean,gravityMean)	angle(tBodyGyroJerkMean,gravityMean)	angle(X,gravityMean)	angle(Y,gravityMean)	angle(Z,gravityMean)
6	STANDING	0.27041002222807	-0.0232236767545614	-0.110366950684211	-0.59981845854386	-0.316189329368421	-0.653336160526316	0.927180028421053	-0.279449651052632	0.0391093521721053	-0.977366175087719	-0.951668085438597	-0.947724620350877	0.0707735497807018	-0.00107546448596491	-0.0107080757803509	-0.686261622280702	-0.54122555542807	-0.82928893122807	-0.0719503188912281	-0.042809548122807	0.0696568954807018	-0.717449514491228	-0.687469764912281	-0.587889909684211	-0.0728270727649123	-0.0401932108666667	-0.0652469188947368	-0.758676007719298	-0.861347897368421	-0.680266856315789	-0.493654606024561	-0.608301265859649	-0.493654606024561	-0.608301265859649	-0.662843086280702	-0.660402019666667	-0.580607326526316	-0.671210975403509	-0.796114535614035	-0.82521827122807	-0.646924658526316	-0.409929257105263	-0.725569619052632	-0.583667522912281	-0.314440534912281	-0.646125371035088	-0.241486647105263	-0.132158886578947	-0.150726013417544	-0.695450953666667	-0.577899981596491	-0.806026688487719	-0.705353098140351	-0.532194884070175	-0.852086426140351	-0.0551478439298246	-0.393708823438597	-0.171236035222807	-0.676787295052632	-0.762446297192982	-0.565898969561404	-0.73207582177193	-0.654039382807018	-0.63415725	-0.266136261140351	-0.39649264822807	-0.142438069867895	-0.621418063491228	-0.66213388031579	-0.0594443623403509	-0.64413135731579	-0.684604826487719	0.190112644094737	-0.716418020070175	-0.698977288947368	-0.2183171433	-0.823785350526316	-0.839672675087719	-0.000571728675438595	0.0203756341973684	0.0358602503684211	0.00955202578947369	-0.044801700368421	-0.732871791754386	0.276499675614035	-0.00544634591578947
6	WALKING	0.280665528947368	-0.0201117479791228	-0.105830012052632	-0.28663247307193	-0.0997750396815789	-0.0817972116807018	0.909628206315789	-0.239156134912281	-0.239608389824561	-0.960589711929824	-0.949968549824561	-0.910489572280702	0.0861122907210526	-0.0154494608333333	-0.0198247574964912	-0.266831446508772	-0.17851631451193	-0.305622054105263	-0.0825790823684211	-0.0421493127519298	0.127590368327719	-0.515848625438597	-0.15458062922807	-0.361143423684211	-0.0712156753245614	-0.0607445326578947	-0.0766963969122807	-0.489884024912281	-0.158382264894737	-0.504251294385965	-0.146536063122807	-0.234310398403509	-0.146536063122807	-0.234310398403509	-0.209673690859649	-0.185507667540351	-0.183248250440351	-0.272114649912281	-0.298040931859649	-0.20865530227193	-0.291675462017544	-0.103050520786667	-0.137020239584211	-0.285947324368421	-0.156433764059649	-0.126547674527719	-0.35686013777193	-0.035140377435614	0.0614432082982456	-0.318211055594737	-0.240863629736842	-0.277068042042105	-0.27953366145614	-0.165824584365088	-0.333028322280702	-0.322761066350877	-0.425908119122807	-0.349347908140351	-0.411397477017544	-0.0878268955280702	-0.324260297017544	-0.55155922754386	-0.206696576036842	-0.433331098070175	-0.0836328894508772	0.169296154789474	-0.106450930998246	-0.185876621050877	-0.383473783333333	0.154714046738596	-0.17656428397193	-0.20256471999579	0.0679675976157895	-0.226306903438597	-0.441796733157895	0.372259803157895	-0.203939280261404	-0.271847746552632	0.213981327368421	-0.00367331064210527	0.0281269061578947	0.174269823175439	-0.0887730060175439	-0.675428741754386	0.247188282631579	0.189429516491228
6	WALKING_DOWNSTAIRS	0.279361176875	-0.0101065955104167	-0.107382918270833	-0.986378149166667	-0.955688451666667	-0.9717189925	0.510460852291667	0.366683029208333	0.163069197395833	-0.975131428125	-0.970675663541667	-0.972064498333333	0.0733152032291667	0.009138397575	-0.00448733550208333	-0.992768457708333	-0.982491289375	-0.989160341875	-0.0244497321289167	-0.0744690822291667	0.0898865974247917	-0.985011283125	-0.984076678333333	-0.963703230208333	-0.100985094229167	-0.04099916425	-0.0550439681333333	-0.992810474583333	-0.99223900375	-0.988309814375	-0.970937666041667	-0.962506521666667	-0.970937666041667	-0.962506521666667	-0.989959092291667	-0.989032465416667	-0.957652596666667	-0.966431776875	-0.993077334791667	-0.99139384125	-0.988176457083333	-0.969891464375	-0.978987592916667	-0.985775529583333	-0.952144091458333	-0.969483793125	-0.08530538514375	0.0889732458125	0.195790294545833	-0.99260113375	-0.982565215833333	-0.987152150416667	-0.993653152083333	-0.983722595208333	-0.98978435375	0.2264529361875	0.0539085248520833	0.103327968277083	-0.983144110833333	-0.987017991458333	-0.965215917291667	-0.985648639375	-0.982540178541667	-0.966520013541667	0.00870994114166667	-0.0956358015833333	0.0311070615583333	-0.974509386458333	-0.962354175833333	0.181914794104167	-0.988910950833333	-0.988018363958333	0.359532896270833	-0.975134336666667	-0.966622710208333	0.03428278031875	-0.992186894166667	-0.990679695208333	0.133519042125	-0.0306375171895833	0.00891414156666666	-0.00523718477583333	0.0266001945	-0.361648367083333	-0.2407973911875	-0.096322244375
6	WALKING_UPSTAIRS	0.268555876470588	-0.0201300209254902	-0.122112075313726	-0.639850031764706	-0.477747933154902	-0.50804104545098	0.881449193333333	-0.279257066470588	-0.158065835098039	-0.965462529019608	-0.942718428431373	-0.943200461176471	0.0794270221176471	0.00213832605392157	-0.0272074474347059	-0.731843058627451	-0.714199937843137	-0.785202593137255	-0.0745214043854902	-0.0453253769196078	0.115247957503922	-0.734237075294118	-0.668889995882353	-0.570347568509804	-0.0899318367117647	-0.0354210006235294	-0.0491911037254902	-0.813234975294118	-0.778281841764706	-0.818190051960784	-0.53435921112353	-0.628149581568628	-0.53435921112353	-0.628149581568628	-0.729850757647059	-0.718662873529412	-0.579280340339216	-0.657897099803922	-0.79129252745098	-0.796644812745098	-0.674948986078431	-0.560934206	-0.621121236215686	-0.627466181176471	-0.470802221960784	-0.489284725758235	-0.226729508803922	-0.168586508711765	-0.0868197594313726	-0.74351954254902	-0.726007292941177	-0.771753881960784	-0.743972537843137	-0.721026860980392	-0.797010869607843	-0.0697465369803922	-0.352658495235294	-0.273747779600392	-0.714701767647059	-0.679532897843137	-0.628596295666667	-0.743058027843137	-0.665374531372549	-0.592807379019608	-0.225212737588235	-0.198460760941176	-0.213402001966667	-0.654646312745098	-0.671440990392157	-0.0688140733137255	-0.708497113529412	-0.734288333137255	0.103617980235294	-0.696313333921569	-0.692214212941177	-0.142509854201961	-0.785056260196078	-0.828509245686275	0.152042865053137	0.0116985736005882	0.00190322760196079	0.108826739019608	-0.0457586463254902	-0.63758648745098	0.275532811568628	0.134727565446078
7	LAYING	0.27726028	-0.0200108201861538	-0.105397237480769	-0.709024823653846	-0.616029124230769	-0.666540386153846	0.924721751153846	-0.225974817692308	-0.0400978342884615	-0.978437303461538	-0.954339758653846	-0.940064226538462	0.0697110351346154	0.00670854506923077	-0.00507438456088462	-0.768922834230769	-0.776183684038462	-0.842568280192308	-0.0553071280923077	-0.0526689142867308	0.112018418519231	-0.770091880769231	-0.800968716730769	-0.713687016923077	-0.0904884573826923	-0.0453763205846154	-0.0652060642788462	-0.865673840576923	-0.888968939423077	-0.846051831730769	-0.659901743076923	-0.653528171961539	-0.659901743076923	-0.653528171961539	-0.789280518846154	-0.755179445961538	-0.693105738461538	-0.753099430769231	-0.874338648269231	-0.886477205961539	-0.740321417884615	-0.680944808846154	-0.730497357307692	-0.698454611730769	-0.610009883365385	-0.659693215	-0.182991029998077	-0.20584149485	-0.107747646205769	-0.782768419230769	-0.781843221153846	-0.827837244423077	-0.775791447692308	-0.785815460576923	-0.856008838653846	-0.0504096206153846	-0.346860091346154	-0.226857204521731	-0.773710308653846	-0.821206812115385	-0.742369074230769	-0.772962980615385	-0.791330754230769	-0.732342891923077	-0.349375328603846	-0.392946690865385	-0.215319034326923	-0.688413281346154	-0.689243040961538	-0.122008904380769	-0.762259507115385	-0.747833992307692	0.0225656880346154	-0.812065277115385	-0.759423165192308	-0.291073870038462	-0.885363045769231	-0.896495928461538	-0.0187056427038462	0.0109908110673077	0.0450655266923077	0.09487270425	-0.0806119413942308	-0.729845948461539	0.238683226538462	0.0503993431326923
7	SITTING	0.273401509375	-0.0179454087208333	-0.1056508460625	-0.876467715833334	-0.864756812291667	-0.870781185	0.133046063541667	0.308026917604167	0.5406286381875	-0.979064837291667	-0.989145253125	-0.986108394583333	0.0781774236666667	0.0180870518645833	0.00853472996475	-0.872600371041667	-0.8796985825	-0.916410686666667	-0.03044175543125	-0.081266188245625	0.102273065166667	-0.949429272083333	-0.892840747083333	-0.893535690625	-0.0977163256458333	-0.0436255299583333	-0.0602518218854167	-0.942280867291667	-0.922707718958333	-0.92936314625	-0.862713229375	-0.889359406041667	-0.862713229375	-0.889359406041667	-0.879618789583333	-0.887235305833333	-0.893309566875	-0.908213160625	-0.926711069166667	-0.935147045416667	-0.8770725125	-0.865735931458333	-0.885783998541667	-0.876272262916667	-0.871992128125	-0.8719731625	-0.176987300708333	0.1739229779375	0.205225287705021	-0.88454455375	-0.886525511458333	-0.910788526666667	-0.871686528125	-0.880389901458333	-0.920402346041667	0.0566706874833333	-0.0234592858958333	0.0387533124104167	-0.936298049791667	-0.898233219375	-0.906582045	-0.953644700625	-0.890418748333333	-0.899433137708333	-0.0517858242895833	-0.15074187330625	0.0981712120729167	-0.88236256375	-0.910033653333333	0.214365777020833	-0.884889314375	-0.889724715833333	0.3038890775	-0.909301297083333	-0.924149798958333	0.127801954620833	-0.931472998333333	-0.945027496041667	0.327279183270833	0.0441463191458333	0.0178778684583333	0.0662906204395833	0.00622412357291667	0.0417163989583333	-0.145210725625	-0.434842145104167
7	STANDING	0.272757931320755	-0.0200178481659943	-0.102772637622642	-0.364614872264151	-0.233336321377359	-0.308519120377359	0.890349620377359	-0.274209093396226	-0.244210396792453	-0.965000096792453	-0.950717196226415	-0.93162849509434	0.0823463423566038	0.0331039307207547	0.00424962969433962	-0.431671717735849	-0.458605309056604	-0.604543396415094	-0.0411516081254717	-0.0610460531111321	0.0869449026169811	-0.611863692641509	-0.56114161245283	-0.416718353207547	-0.0936435762237736	-0.0508754899	-0.0761477062015094	-0.725865755283019	-0.708403109056604	-0.642082600377359	-0.28074994	-0.343091808150943	-0.28074994	-0.343091808150943	-0.457808473962264	-0.452963829811321	-0.41861755754717	-0.551668892981132	-0.690019115283019	-0.746154830188679	-0.398804633773585	-0.308041901320755	-0.41228743490566	-0.352705130377359	-0.24593539709434	-0.308399353962264	-0.416888456188679	-0.134297489190566	-0.125682654841509	-0.468276443396226	-0.480779857735849	-0.571436684528302	-0.444188226226415	-0.472104675660377	-0.636594784528302	-0.366071206981132	-0.404037827283019	-0.351344028566038	-0.594559075056604	-0.584837053773585	-0.468567729245283	-0.622909763339623	-0.551708861320755	-0.456136290188679	-0.243113141283019	-0.210158771854151	-0.29525001904717	-0.35618831	-0.439409320188679	-0.0347689727943396	-0.452850803396227	-0.457110252830189	0.0108490747924528	-0.618035676603774	-0.589656872603774	-0.0413878586226415	-0.732433671320755	-0.784392283962264	0.225870089603774	0.0421264195283019	0.0289655125377358	0.0132414177358491	-0.0489707903962264	-0.645268646037736	0.272354111132076	0.193392900377358
7	WALKING	0.279185542105263	-0.0175384869866667	-0.111008227280702	-0.535164902807018	-0.418855767789474	-0.652528964210526	0.632788894736842	0.0872312729824562	0.164634525438597	-0.983252942280702	-0.971723837192983	-0.967412595964912	0.0686456402105263	0.0103407935157895	-0.00857757733508772	-0.563081884736842	-0.506268662105263	-0.795684853859649	-0.0300036744350877	-0.0814475304538597	0.0844748931385965	-0.743801626842105	-0.658386918421053	-0.665419783684211	-0.0924245185	-0.0367639693649123	-0.0461486534175439	-0.664036403508772	-0.828748151052632	-0.764334902631579	-0.491666926491228	-0.576843273736842	-0.491666926491228	-0.576843273736842	-0.588829645438597	-0.581930486245614	-0.628148464385965	-0.71228389754386	-0.762171361403509	-0.821615087192983	-0.548893626140351	-0.438636887368421	-0.702379626842105	-0.53059442754386	-0.445565674736842	-0.65375884745614	-0.290863467175088	0.113717973214035	0.0836030929561404	-0.588459436140351	-0.534902427719298	-0.772353587719298	-0.575774809824561	-0.508069192807018	-0.81812950245614	-0.205234661912281	-0.263831564601754	-0.0557740246824562	-0.668705787368421	-0.736469386140351	-0.65271002877193	-0.768386143157895	-0.621450307894737	-0.70054054877193	0.0840213024842105	-0.281755368561404	-0.0770460301859649	-0.563725175473684	-0.650902644385965	0.194843747491228	-0.570390506438597	-0.599895859824561	0.167116106614035	-0.742569172982456	-0.741997007017544	0.0835592504912281	-0.817443076140351	-0.841054906684211	0.196032859345614	-0.0153083107017544	0.0629590173210526	0.0102461580263158	-0.0911801615438596	-0.447720021578947	-0.0274256735087719	-0.0950197022807017
7	WALKING_DOWNSTAIRS	0.277790496170213	-0.0142269590914894	-0.107972841531915	-0.992424069787234	-0.97106018787234	-0.970199677021277	0.931842658085106	-0.0959907421276596	-0.0601707966595745	-0.99193696	-0.983593087446808	-0.974849471702128	0.0758885391702128	0.00791898432723404	-0.00027696358027234	-0.989569071702128	-0.982952520425532	-0.988590371702128	-0.0329163596170213	-0.0689855807659574	0.0784561465744681	-0.980956732765957	-0.982954375957447	-0.97940383787234	-0.0971319297021276	-0.0411963030851064	-0.0496221587723404	-0.989775863617021	-0.991595204468085	-0.990559496808511	-0.98057263106383	-0.977380981276596	-0.98057263106383	-0.977380981276596	-0.98823158787234	-0.98932223787234	-0.96927627	-0.97043773	-0.99199238787234	-0.991726475744681	-0.991089993617021	-0.974208497446809	-0.978115885106383	-0.993055662553191	-0.970657263829787	-0.967628569787234	0.0469602046738298	0.131041761404255	0.0877005408489362	-0.98998662	-0.982778826170213	-0.986612983617021	-0.990034299361702	-0.984454047021277	-0.989157062978723	0.238885007957447	-0.0558806314382979	0.0245753156617021	-0.980080303191489	-0.984760678723404	-0.979088499574468	-0.98143014787234	-0.98205762212766	-0.981442605106383	-0.0472821288755319	-0.187176302295745	0.1179520553	-0.981029780638298	-0.97829708787234	0.195784377319149	-0.988563573617021	-0.989181375531915	0.415596337129787	-0.978991015319149	-0.97024190212766	-0.0382381389361702	-0.991666939361702	-0.992081715531915	0.271760297085106	0.00256211157021277	0.0213636994957447	-0.0201546391276596	0.000664171657446807	-0.746086870638298	0.149045257322766	0.0631809914893617
7	WALKING_UPSTAIRS	0.276560194509804	-0.0170048493103922	-0.107907032	-0.423017248627451	-0.336837478431373	-0.481288007058824	0.928954645294118	-0.266176935294118	0.0604156075294118	-0.96996169627451	-0.942130110196078	-0.926576866078431	0.0928209401058824	0.00763710706470588	0.00449148785490196	-0.552358254117647	-0.572962855882353	-0.802664607254902	-0.0437524430235294	-0.0589917974803922	0.0784801775784314	-0.591416168294118	-0.566502605098039	-0.583612660784314	-0.0931214323031373	-0.0538547305039216	-0.0430310660568627	-0.726935382156863	-0.859654856862745	-0.71666851627451	-0.377132528823529	-0.419252434509804	-0.377132528823529	-0.419252434509804	-0.610100761960784	-0.579815130784314	-0.433361069411765	-0.549425100392157	-0.789433240392157	-0.843362101568627	-0.480790965490196	-0.429885814705882	-0.648741812352941	-0.402658927254902	-0.334365377098039	-0.44373717454902	-0.409870830784314	-0.153948455501961	-0.300924016680392	-0.569879460980392	-0.585602893333333	-0.78452453745098	-0.574678225294118	-0.588805196666667	-0.819324622745098	-0.325461816509804	-0.383590137235294	-0.385158349254902	-0.577871687058824	-0.705349844901961	-0.57373834372549	-0.601123047372549	-0.50464516254902	-0.625287981960784	-0.320001351882353	-0.479431922352941	-0.211526581235294	-0.445547264333333	-0.496311313921569	-0.147425562254902	-0.570486792941177	-0.594065058235294	0.0231904259557451	-0.664883532156863	-0.557099963137255	-0.328448818176471	-0.839358396666667	-0.86010402254902	0.0165643177437255	-0.0266076301352941	-0.0366096104601961	0.0334786833921569	-0.0789097523901961	-0.733976727254902	0.267017605294118	-0.0203521649803922
8	LAYING	0.268708354074074	-0.0184303034444444	-0.110870180148148	-0.51086290742963	-0.0818038261111111	-0.625970790185185	0.277364340555556	0.253039912407407	0.164281419203704	-0.971736162592592	-0.968042025	-0.97115794962963	0.0732124846481482	-0.0109413717783333	0.0120228179964815	-0.499566129344444	-0.221610512333333	-0.694107779444444	-0.0559396597592593	-0.0513358029488889	0.0848642220314815	-0.575829253962963	-0.345041302574074	-0.529498388759259	-0.0755876642685185	-0.0574388640185185	-0.0671821062888889	-0.576003020314815	-0.528987892814815	-0.466232405455556	-0.379470732088444	-0.471846441314815	-0.379470732088444	-0.471846441314815	-0.450912334168519	-0.42187151952037	-0.364121231322222	-0.446839722818519	-0.521298523018519	-0.56601792517037	-0.514859505064815	-0.139256703518519	-0.655867413888889	-0.510539231814815	-0.111256069814815	-0.638971593333333	-0.218798401868519	0.151265187551852	0.244772483335185	-0.540237849981482	-0.279021959092593	-0.686388846851852	-0.501899203918519	-0.211098706092593	-0.700225752407407	-0.104300138783333	-0.215628949055556	-0.0758057401624074	-0.489418219953704	-0.406291518438889	-0.444895687387037	-0.604529320685185	-0.315520178296296	-0.604632234796296	-0.0702677872962963	0.00811329857407408	0.0854868452051852	-0.408059601396296	-0.596794922074074	0.220734742074074	-0.406722225259259	-0.446579987967778	0.19350807232963	-0.456215443905556	-0.53914661312963	0.178936533092593	-0.574038762148148	-0.586552225190741	0.154822988694444	-0.012406937937037	0.0545388748166667	0.125058103703704	-0.0721845969666667	-0.0974043451851852	-0.19128184462963	-0.0960870719155556
8	SITTING	0.264818985652174	-0.0231845127391304	-0.10804223723913	-0.546609536473913	-0.390370581871739	-0.530069265869565	0.81002994326087	-0.448879667391304	-0.129288554304348	-0.941497055217391	-0.931660381086956	-0.9051362	0.0813017182652174	0.00441719273913044	-0.0212156266006522	-0.578933467695652	-0.635612943695652	-0.713443231521739	-0.00375120195630435	-0.0829046851847826	0.0605624062543478	-0.688436964130435	-0.510774964565217	-0.367873705104348	-0.126831349130435	-0.037177489226087	-0.057658821173913	-0.692107285869565	-0.660022171086957	-0.627206717826087	-0.458932517434783	-0.547415555347826	-0.458932517434783	-0.547415555347826	-0.618772115217391	-0.580068219130435	-0.443516445652174	-0.538654861304348	-0.666600332173913	-0.669275856304348	-0.546100578630435	-0.495375473369565	-0.578388930652174	-0.548047867956522	-0.380106120956522	-0.54153851076087	-0.344092211586957	-0.218966744478261	-0.0951496907434783	-0.600718257173913	-0.65610544173913	-0.693940953913043	-0.594120999152174	-0.638120591086957	-0.731486567391304	-0.265330980913044	-0.469081730173913	-0.3280740986	-0.630980230869565	-0.523418107173913	-0.403973040897826	-0.70842616326087	-0.507380354782609	-0.415590070684783	-0.240712102926739	-0.210659958743478	-0.35494722291087	-0.557510341065217	-0.612851121739131	-0.0610040737154348	-0.564667206143478	-0.604756450869565	-0.05154001594	-0.576653133043478	-0.594653589565217	-0.116242791253043	-0.677161563043478	-0.68279237826087	-0.0125744663343478	0.0121287133784783	-0.0399213457152174	-0.1381638474	0.143023056347826	-0.509076626521739	0.398489051956522	0.1139013064
8	STANDING	0.257344941481481	-0.0114330192587037	-0.101102453444444	-0.973299583703704	-0.939805087962963	-0.944337549444444	0.678221731685185	0.124250774722222	0.105331222945741	-0.96122586037037	-0.963916080925926	-0.953829390925926	0.0827194235185185	-0.00205938053148148	0.000127371690425926	-0.979504931111111	-0.97182235962963	-0.973040445555556	-0.0295641493055556	-0.0767351182777778	0.108877700407407	-0.955252262407407	-0.950337508703704	-0.954643475925926	-0.0958491953703704	-0.0435394566907407	-0.0526584945925926	-0.968823919074074	-0.969083625925926	-0.978340805185185	-0.951435432592593	-0.934911237592593	-0.951435432592593	-0.934911237592593	-0.977784702592593	-0.969043430925926	-0.933185100555556	-0.921817156666667	-0.976398201481481	-0.962273566111111	-0.973233534814815	-0.94733167	-0.955601914814815	-0.973470248888889	-0.939220497407407	-0.942307000925926	-0.144608982685185	0.0388485954259259	0.0580593062740741	-0.979363256481481	-0.971712182962963	-0.969144698888889	-0.981629568333333	-0.974080926481481	-0.975652366481481	0.11523981697963	-0.126906233338333	-0.0440221764092593	-0.951270422962963	-0.952897100740741	-0.955418721111111	-0.957311005555556	-0.94961755	-0.958649027222222	-0.138601429666667	-0.256366709314815	-0.0696993182166667	-0.945142020740741	-0.939135567407407	0.0299492203648148	-0.968160516296296	-0.969121153148148	0.219620408414815	-0.93670764037037	-0.926840951666667	-0.122927624203704	-0.963501980925926	-0.963084952777778	0.111675021322963	0.012435558752963	0.00166158737574074	-0.0412250962333333	-0.0534270778611111	-0.510021388333333	-0.0292706034444444	-0.0559757591962963
8	WALKING	0.264375335208333	-0.0155473256854167	-0.111355743604167	-0.9625699625	-0.906244104583333	-0.924933888333333	0.783812604166667	0.0940766602083333	0.274744353645833	-0.94447077125	-0.959569831458333	-0.931147407208333	0.0843161988541667	0.00380091171875	0.000783505438541667	-0.977078342916667	-0.954069861041667	-0.975055494583333	-0.03543793615	-0.0812349385625	0.0804538805208333	-0.957537212916667	-0.958912673333333	-0.931571249583333	-0.097913617625	-0.0370343156833333	-0.0528073262291667	-0.964138115833333	-0.983390457291667	-0.974271421041667	-0.931453752916667	-0.903205173958333	-0.931453752916667	-0.903205173958333	-0.972626361666667	-0.962122232916667	-0.915690866875	-0.92467332125	-0.979317733958333	-0.971910750208333	-0.96268623625	-0.918730074166667	-0.943773707291667	-0.962882079375	-0.905435923958333	-0.921062677291667	-0.05214784530625	-0.0446405002541667	0.03137079425	-0.977174604791667	-0.954064524583333	-0.971110586666667	-0.979108925208333	-0.957740375416667	-0.977757445625	0.11764843169	-0.185559111010417	-0.0706657022979167	-0.951205660208333	-0.965457819166667	-0.938564919791667	-0.960167790833333	-0.955697391041667	-0.93567245	-0.0655981097916667	-0.358935107270833	-0.23577522215	-0.919482733958333	-0.909913033625	0.0437381919375	-0.962353809375	-0.961036135	0.125504283145833	-0.943516082916667	-0.926154586666667	-0.2475754774375	-0.973280999791667	-0.971934080416667	0.03970643825625	0.0298203408145833	0.0353982940479167	0.0132530388541667	-0.00994625933333333	-0.601243416666667	0.0114280375770833	-0.175659411589167
8	WALKING_DOWNSTAIRS	0.277751882263158	-0.0174454857113158	-0.116129180657895	-0.0417892530526316	0.44668831781579	-0.0896586033947368	0.904141921052632	-0.306706301578947	-0.126218123947368	-0.947136302631579	-0.928358630789474	-0.921385170526316	0.0915719076578947	-0.0080114845	-0.00843892221578948	-0.0937599493710526	0.129208262181579	-0.344398018842105	-0.035623057631579	-0.0788925299736842	0.0802485490789474	-0.232848781894737	-0.127890515768421	-0.00586871105263158	-0.0656810838684211	-0.0500990687421053	-0.0550543829368421	-0.32148436581579	-0.249019795973684	-0.229241305263158	0.132917749507895	0.0149145986842105	0.132917749507895	0.0149145986842105	-0.0758533375631579	0.0108618104052632	0.0170594414421053	-0.0938466688863158	-0.290351841868421	-0.232420950505263	-0.0600879329473684	0.354803641289474	-0.1373672378	-0.0366006573347368	0.400882161984211	-0.136304844078947	-0.336917825157895	-0.0331900587089474	0.0775481444473684	-0.133827304892868	0.0662808149236842	-0.29394717581579	-0.133361610710526	0.120946075737895	-0.393478662657895	-0.297338682297368	-0.464967826342105	-0.364522281376316	-0.10920587735	-0.104450148272895	0.0171044230052632	-0.275456669684211	-0.15049203235	-0.105896655605263	-0.206925406968421	-0.0264810076605263	-0.220323021157895	0.0584144017578947	-0.172819537944737	0.0671575424473684	0.00780527497789474	0.00601475398157895	0.00279748941052632	-0.129498279376842	-0.228091931263158	0.0826426631052632	-0.263322661037368	-0.24825112856579	0.0364214462631579	-0.0314737165789474	0.0139172577368421	0.0762342936842105	-0.0419897026578947	-0.683016205526316	0.295872217105263	0.110075903210526
8	WALKING_UPSTAIRS	0.267651578536585	-0.0190352908658537	-0.107342300892683	-0.757515070243902	-0.55667544902439	-0.701466770243902	-0.0868782895121951	0.422036222926829	0.36873682802439	-0.975013888780488	-0.984235043414634	-0.973731639268293	0.0829337864634146	0.0149627202558537	0.000299628510243904	-0.700268565341463	-0.63566971494878	-0.777281577317073	-0.0284171435487805	-0.0736546356097561	0.0986240271463415	-0.743358524878049	-0.690533898853659	-0.698267104048781	-0.0830570683146341	-0.0483452609756098	-0.0565288936390244	-0.762776598780488	-0.72633735195122	-0.795418669756098	-0.674368322829268	-0.729507441219512	-0.674368322829268	-0.729507441219512	-0.700208463268293	-0.661598515012195	-0.668091311073171	-0.673024435707317	-0.765007770731707	-0.712907863853659	-0.718101424682927	-0.573066894707317	-0.710072419731707	-0.775197072195122	-0.575926014243902	-0.720315436097561	-0.229738737585366	0.159704187926829	0.292747927804878	-0.710170434707317	-0.662715596258537	-0.757854036829268	-0.717201702658537	-0.630324545414634	-0.794925904390244	0.000675713590243902	-0.189066786426829	-0.0709078159512195	-0.710472314146342	-0.682085378268293	-0.705891407560976	-0.755145113170732	-0.698334024682927	-0.723435677804878	-0.0705103070682927	-0.108982857366341	-0.0964540752926829	-0.679098187817073	-0.805760668048781	0.242480486617073	-0.650204055809756	-0.678208301343902	0.160867803658537	-0.698668627634146	-0.712345855853659	-0.0336416550146341	-0.728256718536585	-0.713649533219512	0.0762714026341464	0.0140949021926829	0.0160921756634146	0.0583411784634146	-0.110304661390244	0.216491803902439	-0.266718960731707	-0.255401714
